budget,genres,id,original_language,popularity,release_date,revenue,runtime,title,vote_average,vote_count,director
0.0,Drama Thriller,31064,en,1.369649,19-01-2001,0.0,84.0,The Business of Strangers,5.7,19,Patrick Stettner
6244087.0,Adventure Western,576,en,14.970654,17-06-1969,638641.0,145.0,The Wild Bunch,7.6,259,Sam Peckinpah
6000000.0,Drama,13990,en,7.161051,03-07-2008,2899975.0,99.0,The Wackness,6.2,94,Jonathan Levine
0.0,Drama,18602,en,2.507912,01-01-2002,0.0,97.0,Morvern Callar,7.2,34,Lynne Ramsay
6000000.0,Action Adventure Fantasy Science-Fiction,27549,en,1.478505,08-06-1991,869325.0,107.0,Beastmaster 2: Through the Portal of Time,4.6,17,Sylvio Tabet
6000000.0,Drama,59728,en,0.215464,25-03-2011,399611.0,97.0,The 5th Quarter,4.7,12,Rick Bieber
0.0,Drama,10930,fr,1.229667,09-02-2003,0.0,104.0,The Flower of Evil,5.7,10,Claude Chabrol
134005.0,Drama History,58882,en,2.260315,15-07-2011,1332231.0,104.0,Snow Flower and the Secret Fan,5.3,22,Wayne Wang
6000000.0,Drama Romance,7547,en,3.427061,10-01-2006,0.0,97.0,Come Early Morning,5.9,10,Joey Lauren Adams
0.0,Action Comedy,35944,en,0.669169,24-08-2001,0.0,107.0,Lucky Break,6.5,11,Peter Cattaneo
6000000.0,Comedy,13827,en,2.404626,05-09-2008,69497.0,85.0,"Surfer, Dude",4.7,25,S.R. Bindler
0.0,Documentary,44260,en,0.475748,09-09-2006,25.0,152.0,Lake of Fire,8.0,10,Tony Kaye
0.0,Action Thriller,38940,en,1.734764,04-09-1994,0.0,103.0,Men of War,5.4,29,Perry Lang
0.0,Crime Mystery Thriller,35689,en,1.496454,24-04-2009,0.0,87.0,Don McKay,5.4,21,Jake Goldberger
12000000.0,Crime Drama Thriller,97614,en,10.19041,08-11-2012,66351.0,95.0,Deadfall,5.6,224,Stefan Ruzowitzky
0.0,Romance Comedy Drama,183894,en,2.135689,11-10-2009,0.0,240.0,Emma,7.6,38,Jim O'Hanlon
5952000.0,Horror Mystery Science-Fiction,837,en,18.119265,04-02-1983,2120439.0,87.0,Videodrome,7.1,454,David Cronenberg
5300000.0,Drama Comedy Romance,1555,fr,13.034602,17-05-2002,3897799.0,122.0,The Spanish Apartment,7.0,266,C\u00e9dric Klapisch
6000000.0,Drama,244783,en,6.349218,20-01-2014,32251.0,86.0,Song One,5.5,87,Kate Barker-Froyland
4000000.0,Drama History War,16564,nl,5.013575,17-11-2008,530048.0,103.0,Winter in Wartime,6.8,66,Martin Koolhoven
5800000.0,Action Drama Thriller War,3482,en,4.49029,21-09-1964,6800000.0,133.0,The Train,7.2,72,John Frankenheimer
0.0,Drama Thriller,135595,en,2.204138,27-09-2012,0.0,91.0,Trade Of Innocents,5.5,12,Christopher Bessette
6000000.0,Action Crime Drama Thriller,8982,th,11.81832,11-08-2005,27165581.0,108.0,The Protector,6.8,167,Prachya Pinkaew
0.0,Comedy,89861,en,0.356495,12-06-1998,0.0,99.0,Stiff Upper Lips,10.0,1,Gary Sinyor
3500159.0,Comedy Drama Romance,455,en,22.054546,11-04-2002,76578641.0,112.0,Bend It Like Beckham,6.2,578,Gurinder Chadha
5800000.0,Action Adventure Drama,14351,en,3.201886,01-09-2006,7000000.0,95.0,Crossover,4.2,10,Preston A. Whitmore II
0.0,Action Comedy,147767,en,0.114342,07-12-2012,126.0,139.0,Khiladi 786,4.7,11,Ashish R. Mohan
5600000.0,Thriller Horror,10664,es,22.341462,15-09-2009,18469680.0,85.0,[REC]²,6.4,489,Jaume Balaguer\u00f3
0.0,Comedy Music Family,55567,en,0.305922,16-07-2010,531826.0,105.0,Standing Ovation,3.9,6,Stewart Raffill
5500000.0,Comedy Crime Drama,9277,en,28.500913,25-12-1973,159616327.0,129.0,The Sting,7.9,622,George Roy Hill
5500000.0,Drama History,9443,en,10.439971,15-05-1981,58972904.0,123.0,Chariots of Fire,6.8,207,Hugh Hudson
0.0,Comedy Drama Romance,16186,en,3.784535,25-02-2005,0.0,116.0,Diary of a Mad Black Woman,6.4,71,Darren Grant
5500000.0,Western,11901,en,19.127239,19-04-1973,15700000.0,105.0,High Plains Drifter,7.4,278,Clint Eastwood
0.0,Drama Romance,11889,en,2.714043,14-12-2001,0.0,91.0,Iris,6.2,47,Richard Eyre
5500000.0,Comedy Science-Fiction,33155,en,2.141143,06-06-1980,4865000.0,95.0,Galaxina,3.3,16,William Sachs
4361898.0,Comedy Romance,321,en,2.080741,06-06-2003,3031801.0,92.0,Mambo Italiano,5.6,28,\u00c9mile Gaudreault
5000000.0,Crime Drama Mystery Thriller,4997,en,7.79068,23-10-2003,2466444.0,104.0,Wonderland,6.2,73,James Cox
6500000.0,Drama,925,en,15.580335,30-06-1989,37295445.0,120.0,Do the Right Thing,7.6,292,Spike Lee
5500000.0,Comedy Drama,193722,ja,3.21392,05-10-2013,0.0,100.0,R100,5.4,31,Hitoshi Matsumoto
2200000.0,Drama,7913,hi,5.206967,26-01-2006,11502151.0,157.0,Rang De Basanti,7.2,97,Rakeysh Omprakash Mehra
0.0,Drama,253253,en,1.5846,15-05-2014,0.0,90.0,Animals,6.2,9,Collin Schiffli
8000000.0,Comedy Thriller Action Drama,51995,en,3.653305,15-07-2011,0.0,96.0,Salvation Boulevard,5.6,28,George Ratliff
0.0,Comedy,13173,en,3.865122,03-08-2007,0.0,96.0,The Ten,4.9,57,David Wain
0.0,Drama Comedy Foreign,22908,en,1.391958,23-08-1999,0.0,90.0,A Room for Romeo Brass,7.3,18,Shane Meadows
0.0,Comedy Drama,25248,en,1.688495,11-09-2004,0.0,95.0,Saint Ralph,7.3,24,Michael McGowan
5500000.0,Drama,230266,en,5.033065,07-09-2014,5000000.0,120.0,Miss Julie,5.9,45,Liv Ullmann
0.0,Drama Action Crime Foreign,63006,hi,0.075817,22-04-2011,0.0,130.0,Dum Maaro Dum,5.4,7,Rohan Sippy
4000000.0,Horror,215,en,42.187986,28-10-2005,152925093.0,92.0,Saw II,6.3,1251,Darren Lynn Bousman
15000000.0,Thriller Science-Fiction Drama,333371,en,53.698683,10-03-2016,108286421.0,103.0,10 Cloverfield Lane,6.8,2468,Dan Trachtenberg
5000000.0,Documentary Comedy,9012,en,14.752587,21-10-2002,64282312.0,87.0,Jackass: The Movie,6.1,345,Jeff Tremaine
4900000.0,Horror Thriller,345911,en,48.170508,21-07-2016,44107032.0,81.0,Lights Out,6.3,1129,David F. Sandberg
5000000.0,Horror,72571,en,29.15813,19-10-2011,205703818.0,83.0,Paranormal Activity 3,5.9,669,Henry Joost
5000000.0,Horror,242512,en,56.30466,24-10-2014,103590271.0,89.0,Ouija,4.9,983,Stiles White
5000000.0,Horror Thriller,10072,en,17.304055,27-02-1987,44793222.0,96.0,A Nightmare on Elm Street 3: Dream Warriors,6.5,354,Chuck Russell
5500000.0,Comedy Drama,211954,es,9.59729,20-07-2013,99067206.0,115.0,Instructions Not Included,7.5,205,Eugenio Derbez
5000000.0,Horror,82990,en,20.326337,17-10-2012,142817992.0,95.0,Paranormal Activity 4,5.2,563,Henry Joost
4100000.0,Drama,29912,en,4.028875,16-09-1953,36000000.0,135.0,The Robe,6.4,42,Henry Koster
5000000.0,Comedy,11843,en,6.470766,21-05-1975,41833347.0,113.0,The Return of the Pink Panther,6.7,137,Blake Edwards
11000000.0,Horror Thriller Comedy,11284,en,16.856231,05-09-1991,34872033.0,89.0,Freddy's Dead: The Final Nightmare,5.1,272,Rachel Talalay
8000000.0,Crime Drama,504,en,19.683187,16-11-2003,60378584.0,110.0,Monster,7.0,485,Patty Jenkins
5000000.0,Adventure Drama Science-Fiction,173,en,9.358197,23-12-1954,28200000.0,127.0,"20,000 Leagues Under the Sea",6.8,157,Richard Fleischer
5000000.0,Horror Thriller,227348,en,19.984477,01-01-2014,86362372.0,84.0,Paranormal Activity: The Marked Ones,5.2,449,Christopher B. Landon
5000000.0,Drama History,1955,en,30.271066,02-10-1980,26010864.0,124.0,The Elephant Man,7.9,719,David Lynch
5000000.0,Drama History,152532,en,59.454473,07-09-2013,55198285.0,117.0,Dallas Buyers Club,7.9,2886,Jean-Marc Vall\u00e9e
3300000.0,Thriller Horror,243940,en,20.304235,29-01-2015,64110728.0,83.0,The Lazarus Effect,5.1,505,David Gelb
9000000.0,Mystery Thriller,77,en,60.715151,11-10-2000,39723096.0,113.0,Memento,8.1,4028,Christopher Nolan
5000000.0,Horror,157547,en,35.871248,08-09-2013,44030246.0,104.0,Oculus,6.3,1050,Mike Flanagan
5000000.0,Comedy,2295,en,18.077963,25-05-2006,26888376.0,97.0,Clerks II,6.9,398,Kevin Smith
5000000.0,Drama Comedy Music,71,en,20.428237,18-05-2000,110000000.0,110.0,Billy Elliot,7.4,750,Stephen Daldry
4600000.0,Comedy Drama,147773,en,32.14444,06-06-2013,23198652.0,103.0,The Way Way Back,7.1,688,Nat Faxon
0.0,Comedy,16096,en,3.673566,23-10-1991,0.0,94.0,House Party 2,4.7,21,Doug McHenry
3500000.0,Family Drama Action Western Romance,24266,en,3.656491,02-03-1982,20659423.0,104.0,The Man from Snowy River,6.8,37,George T. Miller
0.0,Animation Family Comedy,16508,en,1.88484,26-03-1999,0.0,77.0,Doug's 1st Movie,5.4,22,Maurice Joyce
0.0,Drama,15660,en,3.102862,18-09-1981,0.0,129.0,Mommie Dearest,6.5,54,Frank Perry
10000000.0,Comedy Drama,59968,en,15.688439,26-08-2011,17273593.0,90.0,Our Idiot Brother,5.9,365,Jesse Peretz
5000000.0,Action Drama,323677,en,22.9951,19-02-2016,24804129.0,134.0,Race,7.1,478,Stephen Hopkins
5000000.0,Horror Thriller,256274,en,26.510558,14-08-2014,40100000.0,93.0,"As Above, So Below",6.1,766,John Erick Dowdle
0.0,Drama,45153,en,1.126941,07-09-1997,0.0,109.0,Eve's Bayou,6.1,27,Kasi Lemmons
5000000.0,Drama,284293,en,35.307577,05-12-2014,43884652.0,99.0,Still Alice,7.5,1104,Richard Glatzer
5000000.0,History Drama,24973,en,4.079111,25-08-1954,15000000.0,139.0,The Egyptian,6.0,11,Michael Curtiz
5000000.0,Action Crime Thriller,21610,en,7.058868,17-03-1981,19905359.0,99.0,Nighthawks,6.4,86,Bruce Malmuth
5000000.0,Horror Thriller,10283,en,12.904615,28-07-1989,14000000.0,100.0,Friday the 13th Part VIII: Jason Takes Manhattan,4.8,191,Rob Hedden
5000000.0,Comedy Drama Romance,8346,en,18.115566,22-02-2002,368744044.0,95.0,My Big Fat Greek Wedding,6.2,671,Joel Zwick
5000000.0,Drama Crime,122081,en,62.554173,24-01-2013,31724284.0,94.0,Spring Breakers,5.0,1551,Harmony Korine
5000000.0,Horror Thriller,10987,en,9.483717,29-09-1995,15116634.0,88.0,Halloween: The Curse of Michael Myers,5.0,170,Joe Chappelle
5000000.0,Drama Romance,1391,es,16.890285,08-06-2001,33616692.0,106.0,Y Tu Mamá También,7.3,315,Alfonso Cuar\u00f3n
4000000.0,Horror Comedy,747,en,49.12486,09-04-2004,30039392.0,99.0,Shaun of the Dead,7.5,2420,Edgar Wright
5000000.0,Drama Mystery Romance,26748,en,5.960149,21-06-1996,13269963.0,135.0,Lone Star,6.9,77,John Sayles
5000000.0,Horror Thriller,11357,en,9.302349,21-10-1988,17768757.0,88.0,Halloween 4: The Return of Michael Myers,5.9,209,Dwight H. Little
5000000.0,Action Crime Drama Romance Thriller,14854,en,8.452666,14-04-1983,12232628.0,107.0,Lone Wolf McQuade,5.5,67,Steve Carver
5000000.0,Horror Thriller Science-Fiction,50357,en,17.028252,20-07-2011,25562924.0,86.0,Apollo 18,5.0,356,Gonzalo L\u00f3pez-Gallego
5000000.0,Comedy Drama,13090,en,19.336367,18-01-2008,16174377.0,102.0,Sunshine Cleaning,6.5,255,Christine Jeffs
5000000.0,Action Thriller,192141,en,38.006982,26-08-2015,54418872.0,103.0,No Escape,6.7,777,John Erick Dowdle
5000000.0,Drama History Romance War,29996,en,0.835617,25-12-1959,12200000.0,139.0,Solomon and Sheba,5.4,8,King Vidor
20000000.0,Romance Comedy,351819,en,14.947588,28-01-2016,21164799.0,92.0,Fifty Shades of Black,4.3,331,Michael Tiddes
4.0,Drama Romance War,22649,en,1.199451,08-12-1932,25.0,89.0,A Farewell to Arms,6.2,28,Frank Borzage
0.0,Comedy Romance,378200,en,3.810827,11-03-2016,0.0,96.0,The Perfect Match,5.2,42,Bille Woodruff
5500000.0,Fantasy Animation Science-Fiction Family,20455,en,3.7387,17-03-2000,0.0,82.0,Digimon: The Movie,6.2,72,Mamoru Hosoda
8000000.0,Comedy Crime Drama,11042,fr,3.03091,21-05-2003,3432342.0,99.0,The Barbarian Invasions,6.7,77,Denys Arcand
0.0,Action Adventure Drama Romance,10786,en,3.199904,11-03-1976,0.0,106.0,Robin and Marian,6.6,50,Richard Lester
5000000.0,Action Adventure Horror Thriller,12484,en,2.739307,27-04-2001,0.0,90.0,The Forsaken,4.9,47,J.S. Cardone
5000000.0,Action Adventure War Thriller,17339,en,5.348446,01-11-1978,7230000.0,118.0,Force 10 from Navarone,6.4,91,Guy Hamilton
5000000.0,Western,335,it,49.333137,21-12-1968,5321508.0,175.0,Once Upon a Time in the West,8.1,1128,Sergio Leone
5000000.0,Action Comedy Thriller,15745,en,4.149628,13-07-2001,5476060.0,94.0,Made,6.3,55,Jon Favreau
5000000.0,Science-Fiction Drama,17431,en,46.114184,12-06-2009,9760104.0,97.0,Moon,7.6,1794,Duncan Jones
0.0,Comedy,21014,en,3.562563,12-05-2006,0.0,90.0,Keeping Up with the Steins,5.2,18,Scott Marshall
5000000.0,Documentary,78394,en,4.498368,14-05-2010,4074023.0,41.0,Sea Rex 3D: Journey to a Prehistoric World,5.9,11,Ronan Chapalain
5000000.0,Drama,10217,en,7.673124,14-05-1997,3263585.0,112.0,The Sweet Hereafter,6.8,103,Atom Egoyan
4000000.0,Drama History,46332,fr,4.992475,18-05-2010,41424067.0,120.0,Of Gods and Men,6.5,91,Xavier Beauvois
5000000.0,Comedy Drama,13996,en,6.174435,06-08-2008,4040588.0,110.0,Bottle Shock,6.6,60,Randall Miller
0.0,Comedy Horror Science-Fiction,3028,en,0.805312,10-11-1982,0.0,87.0,Jekyll and Hyde ... Together Again,4.6,5,Jerry Belson
5000000.0,Drama Fantasy,1024,en,8.753409,02-09-1994,3049135.0,99.0,Heavenly Creatures,7.0,294,Peter Jackson
5000000.0,Drama,343795,en,3.943706,11-09-2015,4842699.0,121.0,90 Minutes in Heaven,5.4,40,Michael Polish
5000000.0,Comedy Drama Romance,45658,en,9.169411,15-10-2010,2614773.0,97.0,Everything Must Go,6.0,208,Dan Rush
5000000.0,Comedy Crime Mystery Thriller,16148,en,2.732031,30-01-1998,1980338.0,116.0,Zero Effect,6.0,55,Jake Kasdan
5000000.0,Thriller Drama,4553,en,35.252056,09-02-2004,8203235.0,101.0,The Machinist,7.3,1247,Brad Anderson
5000000.0,Thriller Crime Drama Mystery,245916,en,21.343093,09-10-2014,2450846.0,112.0,Kill the Messenger,6.6,355,Michael Cuesta
5000000.0,Drama,27585,en,10.095184,16-12-2010,5129058.0,91.0,Rabbit Hole,6.9,165,John Cameron Mitchell
5000000.0,Comedy Drama Crime,1415,en,4.129165,05-09-2003,742898.0,98.0,Party Monster,5.9,58,Fenton Bailey
5000000.0,Horror Crime Thriller,313922,en,30.001024,15-04-2016,3220371.0,95.0,Green Room,6.7,683,Jeremy Saulnier
5000000.0,Drama Science-Fiction Mystery,199933,en,1.731035,12-09-2014,846704.0,99.0,Atlas Shrugged Part III: Who is John Galt?,3.9,15,James Manera
7000000.0,Comedy Crime Drama,13685,en,11.700578,21-02-1996,560069.0,91.0,Bottle Rocket,6.8,281,Wes Anderson
6000000.0,Crime Drama Thriller,8744,en,2.388683,09-09-1996,0.0,97.0,Albino Alligator,5.6,45,Kevin Spacey
0.0,Drama Foreign History,38428,hi,0.080704,03-08-2007,0.0,136.0,"Gandhi, My Father",6.0,2,Feroz Abbas Khan
0.0,Documentary,8847,en,0.888986,12-02-2008,0.0,117.0,Standard Operating Procedure,6.6,14,Errol Morris
0.0,Drama,39269,en,0.679351,01-05-1980,0.0,94.0,Out of the Blue,6.5,17,Dennis Hopper
5000000.0,Comedy Horror,46838,en,19.940245,22-01-2010,5476793.0,89.0,Tucker and Dale vs Evil,7.3,847,Eli Craig
0.0,Drama Romance,51384,en,1.286991,01-01-2008,0.0,92.0,"Lovely, Still",6.2,13,Nicholas Fackler
0.0,Action Drama Romance,56930,en,0.042442,27-12-1947,0.0,128.0,Tycoon,6.6,4,Richard Wallace
0.0,Comedy Drama,41730,en,1.116206,06-06-1999,0.0,90.0,Desert Blue,5.5,9,Morgan J. Freeman
5000000.0,Horror Science-Fiction Thriller,18442,en,3.05434,27-02-2004,0.0,95.0,Decoys,4.7,33,Matthew Hastings
5000000.0,Horror Thriller,298312,en,38.94708,10-09-2015,98450062.0,94.0,The Visit,6.0,1360,M. Night Shyamalan
5000000.0,Drama War,11600,en,3.792015,01-01-2007,782102.0,90.0,Redacted,6.2,37,Brian De Palma
0.0,Romance Thriller,71547,de,0.219799,13-10-2004,0.0,95.0,Fascination,3.8,4,Klaus Menzel
0.0,Comedy Documentary,12486,en,1.963219,01-12-2006,0.0,80.0,Farce of the Penguins,3.2,13,Bob Saget
0.0,Drama,19615,en,1.546169,01-01-2009,0.0,95.0,Flying By,7.0,2,
5000000.0,Family Animation,292481,en,0.999655,18-08-2014,0.0,67.0,Henry & Me,3.0,3,Barrett Esposito
0.0,Romance Comedy,340816,en,1.985243,04-12-2015,0.0,95.0,Christmas Eve,6.1,24,Mitch Davis
0.0,TV-Movie Crime Drama Thriller,78814,en,0.102003,12-11-2011,0.0,89.0,We Have Your Husband,5.0,3,Eric Bross
0.0,Action Thriller War,299552,en,1.136568,05-12-2013,0.0,109.0,Born Of War,4.1,7,Vicky Jewson
0.0,Comedy Drama,113406,en,0.40703,28-04-2012,0.0,0.0,Should've Been Romeo,0.0,0,Marcia Bennett
0.0,Family,447027,en,0.028756,27-10-2015,0.0,88.0,Running Forever,0.0,0,
0.0,Horror Action,361159,en,2.394613,08-10-2015,0.0,97.0,Navy Seals vs. Zombies,3.5,36,Stanton Barrett
0.0,Comedy Drama,12555,cs,2.387463,19-12-2006,0.0,120.0,I Served the King of England,7.0,22,Ji\u0159\u00ed Menzel
5000000.0,Drama Comedy,31175,de,5.461487,09-09-2009,17872796.0,99.0,Soul Kitchen,7.1,116,Fatih Akin
1000000.0,Drama,12498,en,14.805264,30-08-1996,24475416.0,135.0,Sling Blade,7.4,231,Billy Bob Thornton
4798235.0,Horror Thriller,77949,en,25.30216,17-08-2011,209696.0,107.0,The Awakening,6.3,458,Nick Murphy 
4800000.0,Horror,1690,en,38.83192,06-01-2005,80578934.0,94.0,Hostel,5.7,887,Eli Roth
0.0,Comedy Drama,8435,en,3.500741,17-07-2005,0.0,94.0,A Cock and Bull Story,6.2,43,Michael Winterbottom
5000000.0,Thriller Drama,64720,en,19.807295,25-11-2011,3099314.0,120.0,Take Shelter,7.1,471,Jeff Nichols
0.0,Horror Thriller,49365,en,1.435742,22-04-1988,0.0,112.0,Lady in White,6.3,25,Frank LaLoggia
4700000.0,Horror,16337,en,9.617777,22-08-1986,8025872.0,101.0,The Texas Chainsaw Massacre 2,5.9,139,Tobe Hooper
4638783.0,Western,11577,en,4.495256,23-05-1973,11000000.0,106.0,Pat Garrett & Billy the Kid,7.2,65,Sam Peckinpah
4800000.0,Drama Thriller Crime,77987,en,35.754865,30-05-2013,10337387.0,90.0,Only God Forgives,5.6,862,Nicolas Winding Refn
0.0,Drama Romance,40185,fr,0.20323,13-10-2005,0.0,80.0,Camping Sauvage,4.8,4,Christophe Ali
4.0,Comedy Romance,68202,en,0.28076,29-06-2011,0.0,83.0,Without Men,4.6,8,Gabriela Tagliavini
0.0,Drama Family,8981,en,3.11319,18-05-2004,0.0,105.0,Dear Frankie,7.0,46,Shona Auerbach
0.0,Action Comedy Drama Western,10914,en,0.137535,11-09-2007,0.0,89.0,All Hat,1.0,1,Leonard Farlinger
4700000.0,Drama Comedy,166624,en,0.217538,13-09-2013,0.0,92.0,Treading Water,5.6,6,Analeine Cal y Mayor
4600000.0,Drama,10822,en,3.531877,18-05-2007,0.0,97.0,Savage Grace,5.7,60,Tom Kalin
0.0,Drama,10844,en,0.706355,12-10-2006,0.0,103.0,Out of the Blue,5.9,18,Robert Sarkies
4500000.0,Comedy Crime,9336,en,15.002502,22-03-1984,146198896.0,96.0,Police Academy,6.5,602,Hugh Wilson
4500000.0,Romance Adventure Drama,5689,en,22.585384,05-07-1980,58853106.0,104.0,The Blue Lagoon,5.8,408,Randal Kleiser
6000000.0,Comedy Drama Romance,712,en,29.834065,09-03-1994,254700832.0,117.0,Four Weddings and a Funeral,6.6,632,Mike Newell
4500000.0,Comedy,13342,en,20.403344,13-08-1982,27092880.0,90.0,Fast Times at Ridgemont High,7.0,322,Amy Heckerling
4500000.0,Adventure Drama,10339,en,5.224593,27-06-1956,10400000.0,116.0,Moby Dick,6.9,89,John Huston
15000000.0,Crime Drama,1429,en,30.196039,16-12-2002,13060843.0,135.0,25th Hour,7.2,629,Spike Lee
4500000.0,Crime Drama Romance Thriller,9303,en,15.359952,13-09-1996,7011317.0,108.0,Bound,6.9,198,Lilly Wachowski
4500000.0,Crime Drama,641,en,11.573034,27-10-2000,7390108.0,102.0,Requiem for a Dream,7.9,2443,Darren Aronofsky
0.0,Music Romance,27686,en,1.847822,29-08-1945,0.0,96.0,State Fair,6.2,19,Walter Lang
0.0,Drama Foreign Romance,65749,es,0.425551,12-02-1998,0.0,115.0,Tango,6.8,6,Carlos Saura
4500000.0,Drama,6106,en,3.819796,23-04-1986,0.0,123.0,Salvador,7.0,71,Oliver Stone
5000000.0,Comedy,252680,en,10.274542,25-03-2014,10429707.0,98.0,Moms' Night Out,5.5,121,Jon Erwin
6000000.0,Fantasy Drama Mystery,141,en,61.210016,18-01-2001,1270522.0,113.0,Donnie Darko,7.7,3452,Richard Kelly
0.0,Action Comedy Foreign,66607,en,0.177356,18-03-2011,0.0,105.0,Saving Private Perez,6.1,18,Beto G\u00f3mez
4500000.0,Drama Foreign History,17139,nl,0.011697,17-04-1997,0.0,122.0,Character,7.7,25,Mike van Diem
4500000.0,Comedy Drama,39800,en,3.108881,10-10-2009,744816.0,97.0,Life During Wartime,6.3,30,Todd Solondz
0.0,Drama,62116,fr,0.774442,09-06-2010,0.0,120.0,Mozart's Sister,6.2,13,Ren\u00e9 F\u00e9ret
4500000.0,Drama Horror Mystery Thriller,36419,en,14.570359,09-04-2010,3606395.0,104.0,After.Life,5.4,251,Agnieszka Wojtowicz-Vosloo
0.0,Comedy Drama Thriller,281730,en,0.371337,13-06-2014,0.0,134.0,Fugly,5.3,2,Kabir Sadanand
3000000.0,Drama,510,en,127.525581,18-11-1975,108981275.0,133.0,One Flew Over the Cuckoo's Nest,8.2,2919,Milo\u0161 Forman
4400000.0,Comedy Horror,362105,en,3.898737,29-09-2015,0.0,85.0,R.L. Stine's Monsterville: The Cabinet of Souls,6.9,35,Peter DeLuise
4500000.0,Thriller Action Drama History,375290,hi,2.551559,22-01-2016,32000000.0,126.0,Airlift,7.3,57,Raja Menon
3730500.0,Action Drama Crime,116613,en,6.938854,11-09-2012,6294161.0,112.0,The Sweeney,5.7,109,Nick Love
8000000.0,Drama Family,1088,en,12.439495,30-01-2003,41400000.0,101.0,Whale Rider,7.1,111,Niki Caro
3250000.0,Drama Family Foreign,26379,en,2.126139,04-12-2009,0.0,133.0,Paa,6.6,19,
0.0,Drama Romance Foreign,47452,en,0.933891,01-01-1997,0.0,93.0,Love and Death on Long Island,6.9,11,Richard Kwietniowski
4200000.0,Fantasy Action Thriller,3040,ru,12.540624,27-06-2004,32000000.0,114.0,Night Watch,6.3,210,Timur Bekmambetov
3705538.0,Romance Crime Drama Thriller,11386,en,8.839651,02-09-1992,62548947.0,112.0,The Crying Game,6.9,176,Neil Jordan
4000000.0,Comedy,10246,en,12.891276,13-11-1981,125728258.0,94.0,Porky's,6.1,183,Bob Clark
114000.0,Horror,10331,en,25.666029,01-10-1968,30000000.0,96.0,Night of the Living Dead,7.5,580,George A. Romero
4000000.0,Drama,153,en,45.66662,31-08-2003,119723856.0,102.0,Lost in Translation,7.3,1895,Sofia Coppola
4000000.0,Comedy Drama Romance,703,en,35.892034,19-04-1977,38251425.0,93.0,Annie Hall,7.8,1010,Woody Allen
4000000.0,Action Drama Romance,27191,en,8.988455,10-01-1952,36000000.0,152.0,The Greatest Show on Earth,6.6,50,Cecil B. DeMille
4000000.0,Drama Romance,1365,en,14.042041,11-11-2001,44909486.0,111.0,Monster's Ball,6.5,250,Marc Forster
4000000.0,Horror,287424,en,40.016306,08-05-2015,187112.0,95.0,Maggie,5.2,593,Henry Hobson
3600000.0,Drama Romance,451,en,22.030517,27-10-1995,49800000.0,112.0,Leaving Las Vegas,7.1,360,Mike Figgis
4500000.0,Horror Comedy,165864,en,2.503612,19-02-2013,0.0,86.0,Hansel and Gretel Get Baked,4.8,67,Duane Journey
4000000.0,Thriller,241251,en,24.161735,23-01-2015,52425855.0,91.0,The Boy Next Door,4.1,1022,Rob Cohen
4000000.0,Drama,40494,en,1.379354,30-05-1956,14400000.0,105.0,Trapeze,6.4,22,Carol Reed
3500000.0,Comedy Drama,39781,en,15.338211,09-07-2010,34705850.0,106.0,The Kids Are All Right,6.5,506,Lisa Cholodenko
4000000.0,Action Horror Science-Fiction Thriller,8337,en,29.852608,23-11-1988,13008928.0,94.0,They Live,7.1,550,John Carpenter
4000000.0,Adventure Drama History Thriller War,5925,en,35.061467,20-06-1963,11744471.0,172.0,The Great Escape,7.8,717,John Sturges
5000000.0,Horror Thriller,146203,en,10.605752,28-02-2013,15179302.0,88.0,The Last Exorcism Part II,4.4,203,Ed Gass-Donnelly
4000000.0,Drama,85350,en,43.40352,05-06-2014,44349000.0,164.0,Boyhood,7.5,1971,Richard Linklater
4000000.0,Comedy Mystery,512,en,17.229537,27-07-2006,31584901.0,96.0,Scoop,6.4,420,Woody Allen
7000000.0,Action Comedy,13408,en,2.453459,16-11-2001,10229331.0,93.0,The Wash,5.3,26,DJ Pooh
6000000.0,Action Comedy Romance,47816,en,1.433692,01-03-2000,9000000.0,82.0,3 Strikes,5.9,15,DJ Pooh
4000000.0,Drama Action Romance,11536,en,2.930058,01-01-1961,8200000.0,124.0,The Misfits,6.8,72,John Huston
0.0,Comedy Crime,18713,en,1.735462,03-02-1995,0.0,82.0,The Jerky Boys,4.8,10,James Melkonian
4000000.0,Action Drama Mystery Thriller,2370,en,5.975604,18-12-1969,6000000.0,143.0,Topaz,6.1,77,Alfred Hitchcock
4000000.0,Comedy Crime,9809,en,4.59841,17-11-2006,4630045.0,84.0,Let's Go to Prison,5.5,69,Bob Odenkirk
4000000.0,Crime Comedy,5,en,22.87623,09-12-1995,4300000.0,98.0,Four Rooms,6.5,530,Allison Anders
4000000.0,Comedy Drama Romance,11013,en,19.107285,11-01-2002,9304609.0,104.0,Secretary,6.7,376,Steven Shainberg
0.0,Documentary,19153,en,0.456485,23-04-2003,0.0,96.0,The Real Cancun,3.3,8,Rick de Oliveira
4000000.0,Drama,10132,en,4.541908,21-12-1988,3468572.0,110.0,Talk Radio,6.7,46,Oliver Stone
0.0,Comedy Romance,15122,en,3.347885,10-09-1999,0.0,94.0,Love Stinks,5.4,11,Jeff Franklin
4000000.0,Comedy Crime Thriller Romance,8141,en,6.091951,09-02-2007,2426851.0,90.0,You Kill Me,6.2,80,John Dahl
4000000.0,Horror Action Thriller,48572,en,12.062371,19-08-2011,1104682.0,88.0,Red State,5.9,316,Kevin Smith
