"Product_ID","Product_Weight","Energy_Efficiency","Visibility_Index","Product_Category","Product_Price","Store_ID","Store_Established_Year","Store_Size","Location_Type","Store_Type","Sales_Performance"
"FDZ25",15.7,"Standard",0.027673055,"Headphones",169.279,"OUT045",11,"Small","Tier 2","Electronics Store Type1",3735.138
"NCE19",8.97,"Energy Efficient",0.092997032,"Refrigerators",55.2956,"OUT035",9,"Small","Tier 2","Electronics Store Type1",873.5296
"DRE25",15.35,"Energy Efficient",0.073283193,"Smartphones",91.812,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1771.028
"FDC14",12.857645184136,"Standard",0.041049322,"Headphones",41.2454,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",1342.2528
"FDO15",12.857645184136,"Standard",0.008525061,"Tablets",72.5038,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",2512.7292
"FDC46",17.7,"Energy Efficient",0.117201696,"Speakers",184.0266,"OUT017",6,"Small","Tier 2","Electronics Store Type1",2397.5458
"NCX42",6.36,"Energy Efficient",0.005977465,"Refrigerators",163.3526,"OUT035",9,"Small","Tier 2","Electronics Store Type1",2631.2416
"FDK52",12.857645184136,"Energy Efficient",0.0661320287789511,"Air Conditioners",225.3062,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",4288.4178
"FDD04",12.857645184136,"Energy Efficient",0.157528118,"Laptops",142.9154,"OUT019",28,"Small","Tier 1","Retail Electronics Store",141.8154
"FDF12",8.235,"Energy Efficient",0.082427854,"Microwaves",149.3076,"OUT046",16,"Small","Tier 1","Electronics Store Type1",2808.3444
"NCL41",12.35,"Energy Efficient",0.041802518,"Washing Machines",34.8216,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",311.5944
"NCW41",18,"Energy Efficient",0.015450376,"Washing Machines",158.9604,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1584.604
"FDO60",20,"Energy Efficient",0.057527544,"Microwaves",43.1086,"OUT010",15,"Small","Tier 3","Retail Electronics Store",89.2172
"FDZ55",6.055,"Energy Efficient",0.025512207,"Monitors",159.692,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",5592.72
"FDZ59",6.63,"Standard",0.174110803,"Microwaves",166.85,"OUT010",15,"Small","Tier 3","Retail Electronics Store",499.35
"FDO24",12.857645184136,"Energy Efficient",0.175362333,"Microwaves",158.9604,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",4436.8912
"FDW14",8.3,"Standard",0.038367194,"Laptops",87.1198,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",959.4178
"FDD40",20.25,"Standard",0.014781046,"Laptops",193.8162,"OUT013",26,"High","Tier 3","Electronics Store Type1",3463.4916
"FDJ38",8.6,"Standard",0.040268044,"Headphones",191.453,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",1707.777
"NCO54",19.5,"Energy Efficient",0.014355033,"Refrigerators",55.4614,"OUT017",6,"Small","Tier 2","Electronics Store Type1",552.614
"FDJ10",5.095,"Standard",0.129766301,"Speakers",141.6838,"OUT045",11,"Small","Tier 2","Electronics Store Type1",3231.1274
"FDK27",11,"Energy Efficient",0.008997141,"Tablets",119.9756,"OUT017",6,"Small","Tier 2","Electronics Store Type1",1938.8096
"FDR09",18.25,"Energy Efficient",0.07784544,"Speakers",260.5962,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",3884.943
"FDO60",20,"Energy Efficient",0.0661320287789511,"Microwaves",43.4086,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",401.4774
"FDX50",12.857645184136,"Energy Efficient",0.074265816,"Laptops",109.5228,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",3757.7752
"FDR44",12.857645184136,"Standard",0.102422487,"Monitors",131.4968,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",1565.9616
"FDD17",7.5,"Energy Efficient",0.032811503,"Air Conditioners",239.6906,"OUT017",6,"Small","Tier 2","Electronics Store Type1",2614.5966
"FDI60",7.22,"Standard",0.038477325,"Microwaves",62.951,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",1138.518
"FDH31",12,"Standard",0.020411155,"Tablets",98.6042,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1091.2462
"FDL50",12.15,"Standard",0.042552418,"Headphones",123.5046,"OUT017",6,"Small","Tier 2","Electronics Store Type1",1743.0644
"FDO21",11.6,"Standard",0.009818244,"Speakers",223.1404,"OUT017",6,"Small","Tier 2","Electronics Store Type1",5175.9292
"FDW12",8.315,"Standard",0.035572183,"Microwaves",144.4444,"OUT046",16,"Small","Tier 1","Electronics Store Type1",2902.888
"FDT15",12.15,"Standard",0.04274788,"Tablets",183.695,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",2929.52
"FDV25",5.905,"Energy Efficient",0.04572322,"Headphones",222.1456,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",5747.1856
"DRH13",8.575,"Energy Efficient",0.023934398,"Smartphones",105.828,"OUT045",11,"Small","Tier 2","Electronics Store Type1",958.752
"FDG21",17.35,"Standard",0.146527359,"Home Theater Systems",147.905,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",2247.075
"NCI55",18.6,"Energy Efficient",0.012651172,"Refrigerators",123.1414,"OUT035",9,"Small","Tier 2","Electronics Store Type1",2314.9866
"NCO06",12.857645184136,"Energy Efficient",0.107507291,"Refrigerators",34.8558,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",441.4254
"FDR27",15.1,"Standard",0.096295326,"Tablets",133.4942,"OUT045",11,"Small","Tier 2","Electronics Store Type1",1457.4362
"FDA22",12.857645184136,"Energy Efficient",0.0661320287789511,"Mouse",167.5158,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",4345.0108
"FDS03",7.825,"Energy Efficient",0.079613553,"Tablets",65.0826,"OUT035",9,"Small","Tier 2","Electronics Store Type1",1162.4868
"FDZ12",9.17,"Energy Efficient",0.103398309,"Microwaves",143.947,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",2576.646
"FDJ20",20.7,"Standard",0.16767231,"Monitors",124.2388,"OUT010",15,"Small","Tier 3","Retail Electronics Store",247.6776
"FDV09",12.1,"Energy Efficient",0.020551458,"Speakers",146.6734,"OUT013",26,"High","Tier 3","Electronics Store Type1",2227.101
"FDW09",13.65,"Standard",0.025961116,"Speakers",80.4302,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",316.9208
"FDS36",8.38,"Standard",0.046960237,"Microwaves",111.857,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",2966.139
"FDY19",19.75,"Energy Efficient",0.041533438,"Monitors",119.8466,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",2239.0854
"DRC49",8.67,"Energy Efficient",0.065436581,"Smartphones",142.9128,"OUT046",16,"Small","Tier 1","Electronics Store Type1",2013.3792
"FDN12",15.6,"Energy Efficient",0.08126841,"Microwaves",110.2544,"OUT045",11,"Small","Tier 2","Electronics Store Type1",1789.6704
"FDJ03",12.35,"Standard",0.072689818,"Laptops",48.7692,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",788.3072
"FDC46",17.7,"Energy Efficient",0.116723677,"Speakers",182.4266,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",5163.9448
"FDM02",12.5,"Standard",0.074035423,"Headphones",87.9198,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",1133.8574
"FDV20",20.2,"Standard",0.059751638,"Monitors",129.1678,"OUT013",26,"High","Tier 3","Electronics Store Type1",1017.3424
"NCH07",13.15,"Energy Efficient",0.092854963,"Refrigerators",158.7604,"OUT045",11,"Small","Tier 2","Electronics Store Type1",3010.7476
"FDL28",12.857645184136,"Standard",0.0661320287789511,"Air Conditioners",230.0668,"OUT019",28,"Small","Tier 1","Retail Electronics Store",691.1004
"FDJ46",12.857645184136,"Energy Efficient",0.044606379,"Speakers",174.2054,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",4377.635
"FDQ34",10.85,"Energy Efficient",0.162107603,"Speakers",106.3622,"OUT013",26,"High","Tier 3","Electronics Store Type1",2117.244
"NCD42",12.857645184136,"Energy Efficient",0.0661320287789511,"Washing Machines",37.3506,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",1024.6662
"FDO34",17.7,"Energy Efficient",0.030060895,"Speakers",166.4816,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",2013.3792
"FDX60",14.35,"Energy Efficient",0.081050006,"Microwaves",79.196,"OUT017",6,"Small","Tier 2","Electronics Store Type1",1278.336
"FDZ28",20,"Standard",0.051783761,"Air Conditioners",125.8678,"OUT017",6,"Small","Tier 2","Electronics Store Type1",3433.5306
"FDT36",12.3,"Energy Efficient",0.0661320287789511,"Microwaves",37.2874,"OUT013",26,"High","Tier 3","Electronics Store Type1",705.748
"FDL24",10.3,"Standard",0.024998007,"Microwaves",174.4422,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",3448.844
"FDJ58",15.6,"Standard",0.105208448,"Speakers",170.5764,"OUT013",26,"High","Tier 3","Electronics Store Type1",4466.1864
"FDY12",9.8,"Standard",0.14118383,"Microwaves",50.5008,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",253.004
"FDP58",11.1,"Energy Efficient",0.135692831,"Speakers",220.0482,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",2628.5784
"FDC41",12.857645184136,"Energy Efficient",0.116347087,"Air Conditioners",76.867,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",2526.711
"FDY07",11.8,"Energy Efficient",0.12150063,"Monitors",46.8402,"OUT013",26,"High","Tier 3","Electronics Store Type1",413.4618
"FDN08",7.72,"Standard",0.088864488,"Monitors",119.3466,"OUT017",6,"Small","Tier 2","Electronics Store Type1",3064.0116
"FDJ53",12.857645184136,"Energy Efficient",0.070912843,"Air Conditioners",121.5098,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",2410.196
"FDX04",19.6,"Standard",0.041571557,"Air Conditioners",49.9376,"OUT046",16,"Small","Tier 1","Electronics Store Type1",623.1888
"FDZ19",6.425,"Energy Efficient",0.093454899,"Monitors",175.3712,"OUT046",16,"Small","Tier 1","Electronics Store Type1",2988.1104
"FDB45",20.85,"Energy Efficient",0.021329793,"Monitors",105.5306,"OUT046",16,"Small","Tier 1","Electronics Store Type1",940.7754
"NCF54",18,"Energy Efficient",0.079299474,"Refrigerators",170.5422,"OUT010",15,"Small","Tier 3","Retail Electronics Store",344.8844
"FDX21",7.05,"Energy Efficient",0.085138334,"Speakers",108.6912,"OUT045",11,"Small","Tier 2","Electronics Store Type1",1310.2944
"FDA50",16.25,"Energy Efficient",0.087175137,"Laptops",98.341,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1351.574
"DRH39",20.7,"Energy Efficient",0.093214498,"Laptops",74.667,"OUT017",6,"Small","Tier 2","Electronics Store Type1",2143.876
"FDA38",5.44,"Energy Efficient",0.025458716,"Laptops",241.2538,"OUT013",26,"High","Tier 3","Electronics Store Type1",3124.5994
"NCP30",20.5,"Energy Efficient",0.032741422,"Refrigerators",40.4822,"OUT013",26,"High","Tier 3","Electronics Store Type1",589.233
"FDW19",12.35,"Standard",0.038560279,"Monitors",109.857,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",1208.427
"FDF41",12.857645184136,"Energy Efficient",0.130544568,"Air Conditioners",248.046,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",7883.072
"DRF23",4.61,"Energy Efficient",0.122629121,"Cameras",175.4396,"OUT035",9,"Small","Tier 2","Electronics Store Type1",2616.594
"NCP14",8.275,"Energy Efficient",0.110913601,"Refrigerators",106.3306,"OUT017",6,"Small","Tier 2","Electronics Store Type1",1254.3672
"FDK44",12.857645184136,"Energy Efficient",0.121635591,"Monitors",175.4738,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",2954.1546
"DRA59",8.27,"Standard",0.128449055,"Smartphones",186.5924,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",4442.2176
"FDC28",7.905,"Energy Efficient",0.055098434,"Air Conditioners",109.2254,"OUT045",11,"Small","Tier 2","Electronics Store Type1",976.7286
"NCO53",16.2,"Energy Efficient",0.0661320287789511,"Washing Machines",182.1608,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",3123.9336
"FDY55",12.857645184136,"Energy Efficient",0.0661320287789511,"Monitors",258.3988,"OUT019",28,"Small","Tier 1","Retail Electronics Store",256.9988
"NCS54",13.6,"Energy Efficient",0.010013429,"Refrigerators",176.437,"OUT045",11,"Small","Tier 2","Electronics Store Type1",4587.362
"NCM07",9.395,"Energy Efficient",0.040187877,"Miscellaneous Electronics",85.6908,"OUT017",6,"Small","Tier 2","Electronics Store Type1",1593.9252
"FDQ19",7.35,"Standard",0.024044279,"Monitors",241.0512,"OUT010",15,"Small","Tier 3","Retail Electronics Store",242.3512
"FDS40",15.35,"Energy Efficient",0.014007727,"Air Conditioners",38.319,"OUT013",26,"High","Tier 3","Electronics Store Type1",292.952
"FDC14",14.5,"Standard",0.041214746,"Headphones",42.0454,"OUT013",26,"High","Tier 3","Electronics Store Type1",629.181
"FDR12",12.6,"Standard",0.031663212,"Microwaves",173.2764,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",1030.6584
"FDM60",10.8,"Standard",0.0661320287789511,"Microwaves",39.3138,"OUT013",26,"High","Tier 3","Electronics Store Type1",1015.345
"FDG26",18.85,"Energy Efficient",0.042716162,"Headphones",257.833,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",3332.329
"NCL55",12.15,"Energy Efficient",0.06479182,"Miscellaneous Electronics",254.004,"OUT045",11,"Small","Tier 2","Electronics Store Type1",2277.036
"FDO21",11.6,"Standard",0.009761175,"Speakers",226.9404,"OUT035",9,"Small","Tier 2","Electronics Store Type1",1800.3232
"NCG18",15.3,"Energy Efficient",0.02295878,"Refrigerators",101.6332,"OUT013",26,"High","Tier 3","Electronics Store Type1",1845.5976
"FDA27",20.35,"Standard",0.030927632,"Laptops",256.8672,"OUT046",16,"Small","Tier 1","Electronics Store Type1",3579.3408
"DRG03",14.5,"Energy Efficient",0.103752817,"Laptops",155.1998,"OUT010",15,"Small","Tier 3","Retail Electronics Store",307.5996
"FDC22",6.89,"Standard",0.136428395,"Speakers",193.982,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1737.738
"FDC21",14.6,"Standard",0.071904258,"Monitors",106.8254,"OUT010",15,"Small","Tier 3","Retail Electronics Store",108.5254
"FDN50",16.85,"Standard",0.026627857,"Headphones",93.712,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",745.696
"DRF27",8.93,"Energy Efficient",0.028393624,"Laptops",153.434,"OUT013",26,"High","Tier 3","Electronics Store Type1",1378.206
"FDW57",8.31,"Standard",0.116331694,"Speakers",176.9028,"OUT017",6,"Small","Tier 2","Electronics Store Type1",3010.7476
"FDM34",19,"Energy Efficient",0.112893408,"Speakers",131.0626,"OUT010",15,"Small","Tier 3","Retail Electronics Store",524.6504
"FDZ39",12.857645184136,"Standard",0.017937483,"Tablets",103.499,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",1547.985
"FDU28",12.857645184136,"Standard",0.164438907,"Air Conditioners",188.4214,"OUT019",28,"Small","Tier 1","Retail Electronics Store",376.8428
"FDQ27",5.19,"Standard",0.044252621,"Tablets",102.599,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1651.184
"FDQ52",17,"Energy Efficient",0.120060274,"Air Conditioners",246.5434,"OUT017",6,"Small","Tier 2","Electronics Store Type1",4470.1812
"FDT51",11.65,"Standard",0.010909704,"Tablets",110.8544,"OUT013",26,"High","Tier 3","Electronics Store Type1",1677.816
"NCI30",20.25,"Energy Efficient",0.059055045,"Refrigerators",247.346,"OUT045",11,"Small","Tier 2","Electronics Store Type1",1970.768
"NCX29",10,"Energy Efficient",0.149223055,"Washing Machines",145.8102,"OUT010",15,"Small","Tier 3","Retail Electronics Store",874.8612
"FDX38",12.857645184136,"Standard",0.084404264,"Laptops",49.5376,"OUT019",28,"Small","Tier 1","Retail Electronics Store",143.8128
"FDO08",11.1,"Standard",0.054079556,"Monitors",165.9526,"OUT017",6,"Small","Tier 2","Electronics Store Type1",2631.2416
"FDM15",11.8,"Standard",0.057655493,"Tablets",152.6366,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",1662.5026
"FDW22",9.695,"Standard",0.030413777,"Speakers",221.3114,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",2217.114
"FDT08",13.65,"Energy Efficient",0.049496899,"Monitors",151.505,"OUT017",6,"Small","Tier 2","Electronics Store Type1",2846.295
"FDS32",17.75,"Standard",0.029653914,"Monitors",140.5838,"OUT046",16,"Small","Tier 1","Electronics Store Type1",2669.1922
"NCI06",11.3,"Energy Efficient",0.047912071,"Refrigerators",179.866,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",1258.362
"FDR21",12.857645184136,"Energy Efficient",0.066611321,"Speakers",178.237,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",3705.177
"FDD05",19.35,"Energy Efficient",0.016611475,"Air Conditioners",122.0098,"OUT046",16,"Small","Tier 1","Electronics Store Type1",2651.2156
"FDZ02",6.905,"Standard",0.03822479,"Laptops",99.8726,"OUT045",11,"Small","Tier 2","Electronics Store Type1",587.2356
"FDH47",13.5,"Standard",0.129016487,"Mouse",98.4068,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",1846.9292
"FDM58",16.85,"Standard",0.080141165,"Speakers",111.4544,"OUT017",6,"Small","Tier 2","Electronics Store Type1",2013.3792
"FDG09",20.6,"Standard",0.0480335,"Monitors",188.2556,"OUT045",11,"Small","Tier 2","Electronics Store Type1",3755.112
"FDO27",6.175,"Standard",0.179355893,"Tablets",94.1752,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",575.2512
"FDI41",18.5,"Standard",0.062510529,"Air Conditioners",146.8418,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",2059.9852
"FDK34",13.35,"Energy Efficient",0.038519399,"Speakers",236.8564,"OUT035",9,"Small","Tier 2","Electronics Store Type1",5005.4844
"NCX54",12.857645184136,"Energy Efficient",0.047827139,"Refrigerators",105.3622,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",3387.5904
"FDL14",8.115,"Standard",0.032208865,"Headphones",154.9972,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",3739.1328
"FDA13",15.85,"Energy Efficient",0.078874948,"Headphones",37.4506,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",303.6048
"FDS11",12.857645184136,"Standard",0.097275777,"Keyboards",223.9088,"OUT019",28,"Small","Tier 1","Retail Electronics Store",223.7088
"FDT43",16.35,"Energy Efficient",0.020664178,"Monitors",50.8324,"OUT017",6,"Small","Tier 2","Electronics Store Type1",1298.31
"FDR07",21.35,"Energy Efficient",0.078060605,"Monitors",96.0094,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",380.8376
"FDF41",12.15,"Energy Efficient",0.131714183,"Air Conditioners",245.846,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",4434.228
"DRM23",16.6,"Energy Efficient",0.135944247,"Cameras",172.0422,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",2586.633
"FDO52",11.6,"Standard",0.077478931,"Air Conditioners",170.3106,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",4277.765
"FDD10",20.6,"Standard",0.046114018,"Speakers",178.2344,"OUT045",11,"Small","Tier 2","Electronics Store Type1",1070.6064
"FDN38",12.857645184136,"Standard",0.161030847,"Headphones",251.2408,"OUT019",28,"Small","Tier 1","Retail Electronics Store",1001.3632
"FDE17",20.1,"Standard",0.054455495,"Air Conditioners",149.5366,"OUT046",16,"Small","Tier 1","Electronics Store Type1",2871.5954
"FDZ03",13.65,"Standard",0.0661320287789511,"Laptops",186.024,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",4287.752
"FDD03",13.3,"Energy Efficient",0.080257683,"Laptops",232.63,"OUT017",6,"Small","Tier 2","Electronics Store Type1",1864.24
"NCW18",12.857645184136,"Energy Efficient",0.059037538,"Refrigerators",237.7248,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",2607.2728
"DRG36",12.857645184136,"Energy Efficient",0.094916347,"Smartphones",172.3106,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",4277.765
"FDT43",16.35,"Energy Efficient",0.034393057,"Monitors",50.8324,"OUT010",15,"Small","Tier 3","Retail Electronics Store",155.7972
"NCU17",5.32,"Energy Efficient",0.093261677,"Washing Machines",100.9674,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",1222.4088
"FDH50",15,"Standard",0.16143544,"Headphones",185.1266,"OUT046",16,"Small","Tier 1","Electronics Store Type1",2766.399
"FDU57",8.27,"Standard",0.089479661,"Speakers",148.6708,"OUT013",26,"High","Tier 3","Electronics Store Type1",2106.5912
"FDA56",12.857645184136,"Energy Efficient",0.008722342,"Monitors",123.5414,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",4508.1318
"FDZ15",13.1,"Energy Efficient",0.020988798,"Laptops",117.7782,"OUT017",6,"Small","Tier 2","Electronics Store Type1",1191.782
"FDY51",12.5,"Energy Efficient",0.081260969,"Tablets",221.7798,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",3085.3172
"DRF03",19.1,"Energy Efficient",0.045308131,"Laptops",42.5138,"OUT046",16,"Small","Tier 1","Electronics Store Type1",649.8208
"NCV06",11.3,"Energy Efficient",0.06705851,"Refrigerators",194.0478,"OUT017",6,"Small","Tier 2","Electronics Store Type1",3293.7126
"FDA21",13.65,"Energy Efficient",0.035930784,"Speakers",184.4924,"OUT013",26,"High","Tier 3","Electronics Store Type1",9069.5276
"NCQ53",12.857645184136,"Energy Efficient",0.018813776,"Washing Machines",235.259,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",5672.616
"NCO29",12.857645184136,"Energy Efficient",0.032099989,"Washing Machines",164.1526,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",2960.1468
"FDT26",18.85,"Standard",0.06823032,"Laptops",121.044,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",1557.972
"FDI21",5.59,"Standard",0.056592115,"Speakers",65.0168,"OUT035",9,"Small","Tier 2","Electronics Store Type1",447.4176
"NCI55",18.6,"Energy Efficient",0.012643035,"Refrigerators",119.8414,"OUT013",26,"High","Tier 3","Electronics Store Type1",365.5242
"FDZ04",9.31,"Energy Efficient",0.063529046,"Air Conditioners",63.751,"OUT010",15,"Small","Tier 3","Retail Electronics Store",126.502
"FDL27",6.17,"Energy Efficient",0.010630949,"Tablets",65.9826,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1162.4868
"FDS45",5.175,"Standard",0.029490377,"Speakers",107.6622,"OUT035",9,"Small","Tier 2","Electronics Store Type1",2858.2794
"NCG43",12.857645184136,"Energy Efficient",0.129983688,"Refrigerators",93.0462,"OUT019",28,"Small","Tier 1","Retail Electronics Store",185.0924
"FDU28",19.2,"Standard",0.094300933,"Air Conditioners",187.5214,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",1695.7926
"FDO20",12.85,"Standard",0.152001201,"Monitors",252.3382,"OUT013",26,"High","Tier 3","Electronics Store Type1",6056.1168
"NCG55",16.25,"Energy Efficient",0.039113587,"Refrigerators",116.0176,"OUT013",26,"High","Tier 3","Electronics Store Type1",1488.7288
"NCM42",6.13,"Energy Efficient",0.02848169,"Refrigerators",110.4912,"OUT017",6,"Small","Tier 2","Electronics Store Type1",1310.2944
"NCG07",12.3,"Energy Efficient",0.05271592,"Refrigerators",189.653,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",569.259
"NCQ29",12.857645184136,"Energy Efficient",0.182493512,"Washing Machines",258.8278,"OUT019",28,"Small","Tier 1","Retail Electronics Store",1041.3112
"NCV05",10.1,"Energy Efficient",0.050562853,"Washing Machines",153.3656,"OUT010",15,"Small","Tier 3","Retail Electronics Store",463.3968
"NCO02",11.15,"Energy Efficient",0.07366703,"Miscellaneous Electronics",66.2142,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",131.8284
"FDH19",19.35,"Energy Efficient",0.03322326,"Tablets",172.0738,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",3301.7022
"DRG13",17.25,"Energy Efficient",0.037396492,"Smartphones",165.6526,"OUT017",6,"Small","Tier 2","Electronics Store Type1",1808.9786
"FDI57",19.85,"Energy Efficient",0.054015429,"Home Theater Systems",196.3768,"OUT035",9,"Small","Tier 2","Electronics Store Type1",4138.6128
"FDX51",9.5,"Standard",0.02210346,"Tablets",194.7452,"OUT045",11,"Small","Tier 2","Electronics Store Type1",1370.2164
"FDW33",9.395,"Energy Efficient",0.099274694,"Speakers",104.528,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",852.224
"DRE12",4.59,"Energy Efficient",0.070721656,"Smartphones",113.286,"OUT013",26,"High","Tier 3","Electronics Store Type1",1471.418
"FDY31",5.98,"Energy Efficient",0.043554614,"Monitors",148.2418,"OUT035",9,"Small","Tier 2","Electronics Store Type1",2354.2688
"FDR31",6.46,"Standard",0.04923932,"Monitors",144.4102,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",4374.306
"FDS55",7.02,"Energy Efficient",0.08114883,"Monitors",146.8734,"OUT035",9,"Small","Tier 2","Electronics Store Type1",3563.3616
"DRL60",8.52,"Energy Efficient",0.027054244,"Smartphones",151.5682,"OUT035",9,"Small","Tier 2","Electronics Store Type1",3506.7686
"FDW55",12.6,"Standard",0.036773101,"Monitors",250.3092,"OUT010",15,"Small","Tier 3","Retail Electronics Store",249.0092
"FDT11",5.94,"Standard",0.049163321,"Keyboards",186.4556,"OUT010",15,"Small","Tier 3","Retail Electronics Store",563.2668
"FDO50",16.25,"Energy Efficient",0.078168739,"Headphones",91.3804,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1653.8472
"FDD28",10.695,"Energy Efficient",0.05337973,"Air Conditioners",56.7904,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",1113.2176
"FDN28",5.88,"Standard",0.030418998,"Air Conditioners",103.099,"OUT017",6,"Small","Tier 2","Electronics Store Type1",1341.587
"FDS35",9.3,"Energy Efficient",0.111673587,"Keyboards",65.7826,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",968.739
"FDB38",19.5,"Standard",0.027341529,"Headphones",158.292,"OUT035",9,"Small","Tier 2","Electronics Store Type1",3994.8
"FDT07",5.82,"Standard",0.077634044,"Monitors",256.433,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",3844.995
"FDC53",8.68,"Energy Efficient",0.008835694,"Air Conditioners",96.5384,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1182.4608
"NCT41",15.7,"Energy Efficient",0.055990291,"Washing Machines",153.2024,"OUT046",16,"Small","Tier 1","Electronics Store Type1",3795.06
"FDR40",12.857645184136,"Standard",0.00799548,"Air Conditioners",78.5618,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",2255.7304
"FDH32",12.8,"Energy Efficient",0.076369874,"Monitors",97.241,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",1448.115
"FDN60",15.1,"Energy Efficient",0.095351065,"Microwaves",158.6604,"OUT045",11,"Small","Tier 2","Electronics Store Type1",2535.3664
"FDR33",7.31,"Energy Efficient",0.026783871,"Speakers",108.157,"OUT035",9,"Small","Tier 2","Electronics Store Type1",1098.57
"FDB59",12.857645184136,"Energy Efficient",0.01520491,"Speakers",197.2084,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",4166.5764
"FDS07",12.35,"Energy Efficient",0.099757833,"Monitors",113.9518,"OUT046",16,"Small","Tier 1","Electronics Store Type1",910.8144
